latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-18.654,-43.118,315.6,1.2,1.1,2015-10-16, 01:40,T,89,5.0       ,293.8,23.5
-18.163,-42.35,309.3,1.3,1.1,2015-10-16, 01:40,T,66,5.0       ,295.3,15.1
-18.152,-42.352,310.3,1.3,1.1,2015-10-16, 01:40,T,70,5.0       ,295.2,15.5
-18.24,-42.961,309.1,1.2,1.1,2015-10-16, 01:40,T,64,5.0       ,293,16.2
-18.353,-44.091,331.3,1.1,1,2015-10-16, 01:40,T,100,5.0       ,298.3,39.7
-17.977,-42.536,305.7,1.3,1.1,2015-10-16, 01:40,T,35,5.0       ,293.1,13
-17.621,-40.895,307,1.7,1.3,2015-10-16, 01:40,T,50,5.0       ,294.1,20.3
-18.342,-46.285,305.1,1,1,2015-10-16, 01:40,T,16,5.0       ,291.2,9.8
-17.985,-44.033,308.1,1.1,1,2015-10-16, 01:40,T,56,5.0       ,297,9.1
-17.987,-44.043,314.1,1.1,1,2015-10-16, 01:40,T,84,5.0       ,298.4,15.5
-18.388,-47.018,316.2,1,1,2015-10-16, 01:40,T,90,5.0       ,290.3,22.6
-17.9,-44.516,310,1.1,1,2015-10-16, 01:40,T,61,5.0       ,299.6,7.9
-17.749,-43.82,309.3,1.1,1.1,2015-10-16, 01:40,T,65,5.0       ,295.7,12
-17.663,-43.733,305.5,1.1,1.1,2015-10-16, 01:40,T,32,5.0       ,293.2,8.4
-10.185,-45.262,325.8,1.2,1.1,2015-10-16, 01:45,T,100,5.0       ,298.2,34.4
-10.181,-45.258,312.1,1.2,1.1,2015-10-16, 01:45,T,77,5.0       ,297.7,14.8
-10.183,-45.268,319.5,1.2,1.1,2015-10-16, 01:45,T,98,5.0       ,298.2,25
-11.541,-55.722,322,3.1,1.7,2015-10-16, 01:45,T,100,5.0       ,294.8,119.7
-11.545,-55.751,365.9,3.1,1.7,2015-10-16, 01:45,T,100,5.0       ,297.6,584
-11.548,-55.779,309.2,3.1,1.7,2015-10-16, 01:45,T,57,5.0       ,294.1,49.9
-11.409,-54.729,306.5,2.6,1.5,2015-10-16, 01:45,T,46,5.0       ,294.1,33.6
-11.526,-55.724,350.7,3.1,1.7,2015-10-16, 01:45,T,100,5.0       ,295,370.9
-11.529,-55.752,392.9,3.1,1.7,2015-10-16, 01:45,T,100,5.0       ,298.5,1136.4
-11.533,-55.781,307.4,3.1,1.7,2015-10-16, 01:45,T,32,5.0       ,293.8,41.1
